,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
0,ligand-4,4,-5.818355913304698,76.65043919667312,2.2733694123426753,-1.9650838213389599,-76.42263613338577,-5.810978681195918,76.62751875602596,2.345839766445551,-1.8206468981381407,-75.30639294007214,-6.012997373295667,0.0676003529634893,0.07028140244816942,0.02240254779325458,0.04388311060811685,0.03783399363741909,0.07465954754956787,0.07517166266183481,0.02744814272594002,0.04382833356567199,0.06368968103173776
1,ligand-4,1,-10.716166951579638,73.84857984296644,1.0705217937864777,-1.5964223197082041,-74.71084029099869,-10.587133952721686,74.45372678319947,1.1647214387474973,-1.480629874966098,-75.25286902299865,-6.455035025903319,0.0747005569582056,0.04730536192728544,0.01035781656600733,0.04415510450011026,0.029934622725604137,0.08216427209853666,0.05982041123818313,0.015319093214386004,0.04377405136983515,0.06618361217378343
2,ligand-4,3,-7.452503518130383,75.66146396050796,0.7084884616413033,-1.5595059827005548,-77.55159145235348,-7.55064245135305,75.68697169570333,0.7252552761766002,-1.4378660235061256,-76.75971292993266,-6.717292006143395,0.08831149502536868,0.04442642772605933,0.00507088067790478,0.044742938885305505,0.03925203389986982,0.09113135845424916,0.05188880532543435,0.006682026220420548,0.04600012367812127,0.058783828591963565
3,ligand-4,2,-8.434653169680896,76.87532473164136,0.7263318726522401,-1.9843800815437938,-76.18692824112088,-8.517737487555458,76.64395635525324,0.7435398644850213,-1.8466746731653525,-75.19313766460552,-6.771730730186325,0.0919002323419291,0.0616062080147286,0.007194411439338842,0.04377134610500174,0.050124232420734466,0.09428883704889245,0.06333462387733474,0.008774451754005241,0.044734418005045504,0.07054735835705264
4,ligand-4,5,-7.885847236152085,78.34504434298438,1.0152589147374929,-1.239457501454984,-72.22569796421263,-7.384276518219137,78.39673919142574,1.1192273651397695,-1.2516590998309898,-72.41867090974745,-6.734328070146716,0.08379940173618097,0.060114956134572295,0.006811445262948146,0.04582206029217004,0.028532584813889417,0.0985796826943123,0.05972689812892719,0.010697898348815304,0.05929442002212525,0.04658495939852289
5,ligand-8,4,-11.143638185953746,-148.13714542857784,0.7508551191139032,-0.30830174270471755,146.95317103451703,-11.10386837143922,-148.1443575246235,0.7588362201666027,-0.20475883512637838,146.94774612349627,-7.049551670311838,0.08504478290386809,0.06699099382382896,0.006876630554590022,0.0515407626807292,0.021518673226775153,0.0916384566522187,0.0690489421472072,0.007683798998474724,0.06101088464513539,0.02195747109197405
6,ligand-8,1,-10.231677619096391,-149.56479619188764,0.7906021953552291,-0.3800791148194588,146.90226245692222,-10.183516625545847,-149.5273214508081,0.8004210098335804,-0.14884432393627917,146.89928149550343,-6.977540742376805,0.09790363784625312,0.06611578513330214,0.005924922263378651,0.057639174041594354,0.022412475993076414,0.1054954764358833,0.06660180729056735,0.006933254603041297,0.06423379435094997,0.022952610443631803
7,ligand-8,3,-8.940149098392489,-149.84175192460438,0.6463610315438388,-0.4309553514861509,146.87420362140972,-8.86348779792596,-149.85754599059615,0.659379745077608,-0.24697176489922282,146.8823474129411,-7.012328834810756,0.0830516638038728,0.06462644283403672,0.003970321908023095,0.059407100011881965,0.020959744002750757,0.09307488859509294,0.0642309144585339,0.0050415652244012385,0.06313380330309745,0.02159506633628012
8,ligand-8,2,-11.037864458636411,-148.85162626707805,0.6732266205836409,-0.5562145731473228,146.9260673529472,-10.904046533171766,-148.84596255874007,0.6840643166143263,-0.42303107377953875,146.94303980528989,-6.971711443084498,0.08495452595485992,0.06763320051124114,0.0037641421669503097,0.05499976434934228,0.021416773324962213,0.09147368464362768,0.0674929643986092,0.004837621429466009,0.062210523719852515,0.022004922074078916
9,ligand-8,5,-10.289137122914312,-148.92310792237765,0.7136453928174892,-0.4896526858910595,146.9233550349955,-10.340661371300044,-148.91721302574484,0.7298327124051954,-0.24247539405223034,146.9118396269375,-6.994137203757454,0.08974461144842351,0.06716563694544254,0.006898238308152852,0.059274077153094414,0.021765103021220308,0.09396504494121664,0.06909630476092457,0.00857349864699904,0.06606157833131114,0.02319870601106799
